start,stop,PCorr,SCorrS,ScorrQ,PartialCorr,pval
14,18,-0.001987170606220799,0.021569191938370813,0.03936681649097616,-0.0561515678211749,0.23504987689592485
14,19,0.017200524341471606,0.04062610170251332,0.05890991477027319,-0.04785014432378047,0.31169126688762383
14,20,-0.0005075656997764466,0.013763121053912792,0.031128452713991138,-0.07318703584136799,0.12148756451167553
14,21,-0.00572612410433852,0.0027923193533369024,0.023715710387400224,-0.08505797131418338,0.07176811871602402
14,22,-0.01282186571238258,-0.008167810985440905,0.014739046247993324,-0.09923255456540232,0.03555069967005362
14,23,-0.012020762236619407,-0.0027958192119790118,0.02189716875235797,-0.09988609430441106,0.03434968339783883
14,24,-0.0029282461248329138,0.003566441116825587,0.025391549406443167,-0.09014738105038508,0.05629410666620581
14,25,-0.006722791934721377,-0.0028013741623691595,0.0168335484682919,-0.09883336702080261,0.03630171339628388
14,26,0.00816948345405671,0.00435483543486488,0.024049735213570952,-0.08510425729848389,0.07161314151230927
14,27,0.018492898504422983,0.010293280478890332,0.03122402933400608,-0.07630781111981562,0.10635804692373853
15,17,0.007271836443092209,0.01716937083611889,0.0243166894522906,-0.026991456276587743,0.5683736485185595
15,18,0.02321591149781578,0.02243667405583436,0.026060086169675357,-0.023753871697526744,0.6156652076453253
15,19,0.04114648700579504,0.0471087400631398,0.05533879510401919,-0.01880661786955154,0.6910508449202768
15,20,0.016351970724436442,0.01547344827096165,0.02426866286227076,-0.05201995493305786,0.27135160068534236
15,21,0.007980901331789629,0.003696620654717166,0.01730396343821188,-0.06703479046394702,0.15616808400192328
15,22,-0.0015522430866070427,-0.008059745494290567,0.010242165084227251,-0.08434003471965865,0.07420720952259557
15,23,-0.00193750391760052,-0.0068095576519220016,0.013961975465735738,-0.08652981313006806,0.06697228828478043
15,24,0.007085821756961002,0.002702864756375101,0.020391481412254983,-0.07655279475703408,0.10523639628056267
15,25,0.0022818580196039637,-0.003680799894360476,0.012109358282059232,-0.08653057847697046,0.06696986464317793
15,26,0.01747712924092593,0.006819274456666981,0.02314991627743171,-0.07237478842324696,0.12568832831155657
15,27,0.02776610074889878,0.013765088313499952,0.030895256316878745,-0.06374242600583079,0.177567004590537
16,18,0.034359659841173604,0.017732658947211967,0.014191978864764452,-0.009810879921554355,0.8357643989938739
16,19,0.05083984698641328,0.05302824185397398,0.058832583412013716,-0.0052988386910518765,0.9108486372437772
16,20,0.017047336082216674,0.01383882089251533,0.019911265798909464,-0.04802910187279678,0.30988297560299183
16,21,0.006908751390349761,0.0005118783150321113,0.013525664206794012,-0.06508037985037218,0.1686222823998842
16,22,-0.003808405795436301,-0.016352838174356097,0.0004462382493837117,-0.08470873430553173,0.07294630060648455
16,23,-0.003952443405805691,-0.016549932763218665,0.003012444383742647,-0.08705256053742995,0.06533357488120943
16,24,0.006211462749583483,-0.00943506191987626,0.008011389521785196,-0.07547095549141034,0.1102609456038463
16,25,0.0010192887410181116,-0.014524331132119487,0.0013734419520737414,-0.08609281002081048,0.06836795416222854
16,26,0.01758164344621766,-0.0008732897552896718,0.015033954400783728,-0.07073222784882913,0.13452706858789107
16,27,0.028645160439528146,0.012099579662727527,0.028843140597588964,-0.06152376632939306,0.1931680403515519
17,19,0.05026131743180791,0.056789883345496645,0.07153202046927858,0.0025442515421399115,0.9571251600454879
17,20,0.0015752131187078133,0.006815081524640907,0.01493218407349457,-0.05209323265879117,0.2706761253593085
17,21,-0.006943298790345394,-0.004639970218294865,0.011163569449528645,-0.0701420861021702,0.13781706497123936
17,22,-0.016956779182938045,-0.030938855532879346,-0.01013640771588323,-0.09123357204162547,0.05337847111353655
17,23,-0.01520022415517792,-0.03074887341880634,-0.009120995603199143,-0.09264063427678129,0.0497894611306544
17,24,-0.002659608925188843,-0.018835531875045764,0.0002850498605811514,-0.07883351599430002,0.09523770608275574
17,25,-0.007515869232893274,-0.023347002134842,-0.007017458231698923,-0.08962629497852641,0.05773906330610382
17,26,0.011144846151414974,-0.0063426817816439355,0.01108574277331863,-0.07247220132153034,0.1251786562921602
17,27,0.023518326293620426,0.005314970143308014,0.023449563830006518,-0.06253757366253916,0.18591901234754074
18,20,-0.044603831336912605,-0.05226004241328261,-0.05144088298486752,-0.08573373483810583,0.06953249530611733
18,21,-0.03699027737439596,-0.04927088551239748,-0.0362586553143,-0.0891905702677105,0.05897078181199875
18,22,-0.042545068646017814,-0.06438550818096724,-0.045565908308065714,-0.10911853121217062,0.020742200370012755
18,23,-0.03565144203303497,-0.05748623055651917,-0.036053043842266985,-0.10626084594303217,0.024339403675599273
18,24,-0.01838097381564093,-0.03600026246955659,-0.017576738071234232,-0.0877049665719628,0.06333478287680888
18,25,-0.02209643369022439,-0.041603961566455606,-0.0255194472842558,-0.09830330050033104,0.03731975075177877
18,26,-1.945555042601188e-05,-0.019166585114038757,-0.0026788047373773045,-0.07825454076047061,0.09770113300452346
18,27,0.0143411851344291,-0.005365145811945392,0.011761419117237359,-0.06666308488350706,0.15848154821109495
19,21,-0.016700702687555698,-0.03675582549379045,-0.01737325584926984,-0.061837528417091704,0.19090277125516672
19,22,-0.02827210252924725,-0.04725818348062818,-0.025385559885806305,-0.08798505859553186,0.06249224771277519
19,23,-0.022341483398252777,-0.040624106593442434,-0.018821713244958082,-0.08668932623042196,0.06646870777640804
19,24,-0.003910038972045934,-0.014372840357257647,0.0037680786170250047,-0.06642482347636645,0.1599780095334794
19,25,-0.009938871657596132,-0.025487504245263526,-0.009013396776557442,-0.08051071243603682,0.08838053126069277
19,26,0.013511976181872914,-0.002974154005639032,0.014990596180494892,-0.06011665595500537,0.20356917895935095
19,27,0.028006641875944857,0.00974812138658749,0.02824251870499869,-0.04850913041508383,0.3050666572775935
20,22,-0.03334656623523211,-0.047855650346980055,-0.02842124074626184,-0.08641129348444876,0.06734847655485167
20,23,-0.020017201741938943,-0.019693933370421933,-0.0014829069651344853,-0.07364690969973318,0.11915818758128613
20,24,0.0020970138481415674,0.0012366282284506816,0.015621503400159425,-0.05140228877656915,0.2770909852447649
20,25,-0.005911235428298621,-0.013852655840134979,-0.0026217411602829626,-0.06939324896872495,0.14208034073237036
20,26,0.020451588583820932,0.011279794237784012,0.024331500203138835,-0.04696297074934172,0.3207579711968607
20,27,0.03583146559718503,0.02689146336766219,0.04147099037890978,-0.035232027788284305,0.45645100407673
21,23,-0.0011555009652090033,0.009198096673905828,0.02043521076202056,-0.039123714468962525,0.40822436234164794
21,24,0.022143632964201306,0.029654230816017587,0.03637085737233846,-0.0170663500288503,0.7183628371004203
21,25,0.008124073683140137,0.011618612168789483,0.015030627449023502,-0.04404258688707313,0.35180386096121263
21,26,0.03626074433248345,0.03372175981280213,0.0390753424785646,-0.02104114956200605,0.6565652181378819
21,27,0.05112756102765294,0.047661520177395986,0.055328618227783906,-0.01101689509996747,0.8159165934900978
22,24,0.04071949511431453,0.06470388166164502,0.06292046959480813,0.01259831363758987,0.7900698556743274
22,25,0.011987122912994471,0.03575441154633038,0.03105485527481523,-0.031351342291907676,0.5075649179328408
22,26,0.04455941699839956,0.042796520072666586,0.04451735735346693,-0.005717396614170173,0.9038393581638383
22,27,0.05997791666406928,0.0539061115199392,0.05791867255907748,0.003410764789141014,0.9425449618955959
23,25,-0.019620423645991602,-0.006047263627646648,-0.011222234740017614,-0.061708638509235594,0.19183094839064815
23,26,0.03331231649819863,0.02915205792385205,0.03230932744771275,-0.012923933564757815,0.7847753683889421
23,27,0.0535949541154344,0.047573694113041735,0.053442120625206244,-0.000662689600595669,0.9888275880806197
24,26,0.07414025630623965,0.0523402269576128,0.06072233687620472,0.037124942639715414,0.4326053621567013
24,27,0.0812894801379677,0.07716866136487112,0.08579592111593565,0.035299792838321714,0.4555848323444486
25,27,0.06255222194893333,0.0781692968093938,0.08211454230200338,0.02117501901059037,0.6545212748269298
